# time                 amplitude              uBulk                  uAxis                  tauWall                
+1.0233970435389e+01   -3.6704926658048e-01   -7.4806087280331e+00   -8.4905938006660e+00   +9.2364623765861e-02   
+1.0235643472897e+01   -3.7017749113225e-01   -7.4793742158421e+00   -8.4899730427586e+00   +9.2272037381669e-02   
+1.0237316510405e+01   -3.7330548733995e-01   -7.4781350899973e+00   -8.4893470478092e+00   +9.2179394079448e-02   
+1.0238989547913e+01   -3.7643325327406e-01   -7.4768913512630e+00   -8.4887158162039e+00   +9.2086693916345e-02   
+1.0240662585421e+01   -3.7956078700523e-01   -7.4756430004065e+00   -8.4880793483323e+00   +9.1993936949543e-02   
+1.0242335622928e+01   -3.8268808660424e-01   -7.4743900381978e+00   -8.4874376445869e+00   +9.1901123236259e-02   
+1.0244008660436e+01   -3.8581515014200e-01   -7.4731324654097e+00   -8.4867907053635e+00   +9.1808252833745e-02   
+1.0245681697944e+01   -3.8894197568960e-01   -7.4718702828181e+00   -8.4861385310612e+00   +9.1715325799287e-02   
+1.0247354735452e+01   -3.9206856131824e-01   -7.4706034912015e+00   -8.4854811220822e+00   +9.1622342190208e-02   
+1.0249027772960e+01   -3.9519490509930e-01   -7.4693320913413e+00   -8.4848184788322e+00   +9.1529302063865e-02   
+1.0250700810468e+01   -3.9832100510429e-01   -7.4680560840218e+00   -8.4841506017198e+00   +9.1436205477650e-02   
+1.0252373847975e+01   -4.0144685940486e-01   -7.4667754700300e+00   -8.4834774911571e+00   +9.1343052488990e-02   
+1.0254046885483e+01   -4.0457246607285e-01   -7.4654902501561e+00   -8.4827991475592e+00   +9.1249843155345e-02   
+1.0255719922991e+01   -4.0769782318020e-01   -7.4642004251926e+00   -8.4821155713446e+00   +9.1156577534212e-02   
+1.0257392960499e+01   -4.1082292879906e-01   -7.4629059959353e+00   -8.4814267629349e+00   +9.1063255683122e-02   
+1.0259065998007e+01   -4.1394778100170e-01   -7.4616069631825e+00   -8.4807327227550e+00   +9.0969877659641e-02   
+1.0260739035515e+01   -4.1707237786054e-01   -7.4603033277358e+00   -8.4800334512332e+00   +9.0876443521369e-02   
+1.0262412073022e+01   -4.2019671744818e-01   -7.4589950903991e+00   -8.4793289488006e+00   +9.0782953325940e-02   
+1.0264085110530e+01   -4.2332079783738e-01   -7.4576822519794e+00   -8.4786192158919e+00   +9.0689407131024e-02   
+1.0265758148038e+01   -4.2644461710104e-01   -7.4563648132867e+00   -8.4779042529449e+00   +9.0595804994326e-02   
+1.0267431185546e+01   -4.2956817331224e-01   -7.4550427751335e+00   -8.4771840604005e+00   +9.0502146973583e-02   
+1.0269104223054e+01   -4.3269146454420e-01   -7.4537161383354e+00   -8.4764586387032e+00   +9.0408433126569e-02   
+1.0270777260562e+01   -4.3581448887033e-01   -7.4523849037106e+00   -8.4757279883002e+00   +9.0314663511091e-02   
+1.0272450298069e+01   -4.3893724436418e-01   -7.4510490720804e+00   -8.4749921096424e+00   +9.0220838184990e-02   
+1.0274123335577e+01   -4.4205972909949e-01   -7.4497086442688e+00   -8.4742510031836e+00   +9.0126957206144e-02   
+1.0275796373085e+01   -4.4518194115015e-01   -7.4483636211025e+00   -8.4735046693810e+00   +9.0033020632463e-02   
+1.0277469410593e+01   -4.4830387859022e-01   -7.4470140034114e+00   -8.4727531086951e+00   +8.9939028521890e-02   
+1.0279142448101e+01   -4.5142553949393e-01   -7.4456597920279e+00   -8.4719963215893e+00   +8.9844980932406e-02   
+1.0280815485608e+01   -4.5454692193569e-01   -7.4443009877873e+00   -8.4712343085305e+00   +8.9750877922023e-02   
+1.0282488523116e+01   -4.5766802399007e-01   -7.4429375915278e+00   -8.4704670699887e+00   +8.9656719548790e-02   
+1.0284161560624e+01   -4.6078884373181e-01   -7.4415696040905e+00   -8.4696946064373e+00   +8.9562505870788e-02   
+1.0285834598132e+01   -4.6390937923585e-01   -7.4401970263191e+00   -8.4689169183527e+00   +8.9468236946131e-02   
+1.0287507635640e+01   -4.6702962857727e-01   -7.4388198590604e+00   -8.4681340062147e+00   +8.9373912832971e-02   
+1.0289180673148e+01   -4.7014958983136e-01   -7.4374381031639e+00   -8.4673458705061e+00   +8.9279533589492e-02   
+1.0290853710655e+01   -4.7326926107355e-01   -7.4360517594818e+00   -8.4665525117132e+00   +8.9185099273910e-02   
+1.0292526748163e+01   -4.7638864037948e-01   -7.4346608288694e+00   -8.4657539303253e+00   +8.9090609944478e-02   
+1.0294199785671e+01   -4.7950772582497e-01   -7.4332653121847e+00   -8.4649501268350e+00   +8.8996065659481e-02   
+1.0295872823179e+01   -4.8262651548600e-01   -7.4318652102885e+00   -8.4641411017381e+00   +8.8901466477240e-02   
+1.0297545860687e+01   -4.8574500743874e-01   -7.4304605240444e+00   -8.4633268555338e+00   +8.8806812456108e-02   
+1.0299218898195e+01   -4.8886319975956e-01   -7.4290512543189e+00   -8.4625073887243e+00   +8.8712103654472e-02   
+1.0300891935702e+01   -4.9198109052500e-01   -7.4276374019813e+00   -8.4616827018150e+00   +8.8617340130753e-02   
+1.0302564973210e+01   -4.9509867781178e-01   -7.4262189679038e+00   -8.4608527953146e+00   +8.8522521943406e-02   
+1.0304238010718e+01   -4.9821595969681e-01   -7.4247959529613e+00   -8.4600176697352e+00   +8.8427649150920e-02   
+1.0305911048226e+01   -5.0133293425722e-01   -7.4233683580317e+00   -8.4591773255918e+00   +8.8332721811817e-02   
+1.0307584085734e+01   -5.0444959957028e-01   -7.4219361839954e+00   -8.4583317634028e+00   +8.8237739984653e-02   
+1.0309257123242e+01   -5.0756595371348e-01   -7.4204994317360e+00   -8.4574809836898e+00   +8.8142703728018e-02   
+1.0310930160749e+01   -5.1068199476450e-01   -7.4190581021398e+00   -8.4566249869776e+00   +8.8047613100534e-02   
+1.0312603198257e+01   -5.1379772080121e-01   -7.4176121960957e+00   -8.4557637737942e+00   +8.7952468160859e-02   
+1.0314276235765e+01   -5.1691312990167e-01   -7.4161617144958e+00   -8.4548973446709e+00   +8.7857268967683e-02   
+1.0315949273273e+01   -5.2002822014415e-01   -7.4147066582346e+00   -8.4540257001421e+00   +8.7762015579728e-02   
+1.0317622310781e+01   -5.2314298960708e-01   -7.4132470282099e+00   -8.4531488407455e+00   +8.7666708055754e-02   
+1.0319295348289e+01   -5.2625743636913e-01   -7.4117828253220e+00   -8.4522667670219e+00   +8.7571346454549e-02   
+1.0320968385796e+01   -5.2937155850916e-01   -7.4103140504740e+00   -8.4513794795156e+00   +8.7475930834937e-02   
+1.0322641423304e+01   -5.3248535410621e-01   -7.4088407045720e+00   -8.4504869787737e+00   +8.7380461255776e-02   
+1.0324314460812e+01   -5.3559882123954e-01   -7.4073627885248e+00   -8.4495892653469e+00   +8.7284937775957e-02   
+1.0325987498320e+01   -5.3871195798862e-01   -7.4058803032440e+00   -8.4486863397890e+00   +8.7189360454402e-02   
+1.0327660535828e+01   -5.4182476243308e-01   -7.4043932496442e+00   -8.4477782026567e+00   +8.7093729350070e-02   
+1.0329333573336e+01   -5.4493723265281e-01   -7.4029016286426e+00   -8.4468648545105e+00   +8.6998044521949e-02   
+1.0331006610843e+01   -5.4804936672787e-01   -7.4014054411594e+00   -8.4459462959136e+00   +8.6902306029063e-02   
+1.0332679648351e+01   -5.5116116273855e-01   -7.3999046881173e+00   -8.4450225274327e+00   +8.6806513930468e-02   
+1.0334352685859e+01   -5.5427261876534e-01   -7.3983993704423e+00   -8.4440935496376e+00   +8.6710668285255e-02   
+1.0336025723367e+01   -5.5738373288892e-01   -7.3968894890629e+00   -8.4431593631013e+00   +8.6614769152544e-02   
+1.0337698760875e+01   -5.6049450319021e-01   -7.3953750449103e+00   -8.4422199684001e+00   +8.6518816591492e-02   
+1.0339371798383e+01   -5.6360492775033e-01   -7.3938560389189e+00   -8.4412753661135e+00   +8.6422810661287e-02   
+1.0341044835890e+01   -5.6671500465062e-01   -7.3923324720255e+00   -8.4403255568241e+00   +8.6326751421150e-02   
+1.0342717873398e+01   -5.6982473197261e-01   -7.3908043451701e+00   -8.4393705411178e+00   +8.6230638930336e-02   
+1.0344390910906e+01   -5.7293410779809e-01   -7.3892716592952e+00   -8.4384103195838e+00   +8.6134473248131e-02   
+1.0346063948414e+01   -5.7604313020901e-01   -7.3877344153463e+00   -8.4374448928143e+00   +8.6038254433855e-02   
+1.0347736985922e+01   -5.7915179728759e-01   -7.3861926142716e+00   -8.4364742614048e+00   +8.5941982546861e-02   
+1.0349410023429e+01   -5.8226010711625e-01   -7.3846462570222e+00   -8.4354984259542e+00   +8.5845657646534e-02   
+1.0351083060937e+01   -5.8536805777762e-01   -7.3830953445520e+00   -8.4345173870643e+00   +8.5749279792292e-02   
+1.0352756098445e+01   -5.8847564735455e-01   -7.3815398778176e+00   -8.4335311453403e+00   +8.5652849043586e-02   
+1.0354429135953e+01   -5.9158287393014e-01   -7.3799798577785e+00   -8.4325397013906e+00   +8.5556365459900e-02   
+1.0356102173461e+01   -5.9468973558770e-01   -7.3784152853971e+00   -8.4315430558267e+00   +8.5459829100748e-02   
+1.0357775210969e+01   -5.9779623041074e-01   -7.3768461616384e+00   -8.4305412092634e+00   +8.5363240025680e-02   
+1.0359448248476e+01   -6.0090235648303e-01   -7.3752724874703e+00   -8.4295341623187e+00   +8.5266598294277e-02   
+1.0361121285984e+01   -6.0400811188856e-01   -7.3736942638637e+00   -8.4285219156138e+00   +8.5169903966152e-02   
+1.0362794323492e+01   -6.0711349471154e-01   -7.3721114917919e+00   -8.4275044697732e+00   +8.5073157100951e-02   
+1.0364467361000e+01   -6.1021850303641e-01   -7.3705241722313e+00   -8.4264818254243e+00   +8.4976357758352e-02   
+1.0366140398508e+01   -6.1332313494785e-01   -7.3689323061612e+00   -8.4254539831981e+00   +8.4879505998066e-02   
+1.0367813436016e+01   -6.1642738853076e-01   -7.3673358945633e+00   -8.4244209437285e+00   +8.4782601879837e-02   
+1.0369486473523e+01   -6.1953126187029e-01   -7.3657349384225e+00   -8.4233827076528e+00   +8.4685645463439e-02   
+1.0371159511031e+01   -6.2263475305180e-01   -7.3641294387263e+00   -8.4223392756115e+00   +8.4588636808679e-02   
+1.0372832548539e+01   -6.2573786016093e-01   -7.3625193964651e+00   -8.4212906482481e+00   +8.4491575975399e-02   
+1.0374505586047e+01   -6.2884058128350e-01   -7.3609048126320e+00   -8.4202368262095e+00   +8.4394463023469e-02   
+1.0376178623555e+01   -6.3194291450560e-01   -7.3592856882229e+00   -8.4191778101458e+00   +8.4297298012794e-02   
+1.0377851661063e+01   -6.3504485791356e-01   -7.3576620242367e+00   -8.4181136007103e+00   +8.4200081003311e-02   
+1.0379524698570e+01   -6.3814640959395e-01   -7.3560338216749e+00   -8.4170441985593e+00   +8.4102812054987e-02   
+1.0381197736078e+01   -6.4124756763357e-01   -7.3544010815419e+00   -8.4159696043525e+00   +8.4005491227823e-02   
+1.0382870773586e+01   -6.4434833011947e-01   -7.3527638048447e+00   -8.4148898187528e+00   +8.3908118581851e-02   
+1.0384543811094e+01   -6.4744869513895e-01   -7.3511219925934e+00   -8.4138048424263e+00   +8.3810694177136e-02   
+1.0386216848602e+01   -6.5054866077954e-01   -7.3494756458007e+00   -8.4127146760423e+00   +8.3713218073774e-02   
+1.0387889886110e+01   -6.5364822512903e-01   -7.3478247654822e+00   -8.4116193202731e+00   +8.3615690331892e-02   
+1.0389562923617e+01   -6.5674738627545e-01   -7.3461693526561e+00   -8.4105187757945e+00   +8.3518111011652e-02   
+1.0391235961125e+01   -6.5984614230710e-01   -7.3445094083438e+00   -8.4094130432854e+00   +8.3420480173245e-02   
+1.0392908998633e+01   -6.6294449131248e-01   -7.3428449335690e+00   -8.4083021234278e+00   +8.3322797876894e-02   
+1.0394582036141e+01   -6.6604243138040e-01   -7.3411759293585e+00   -8.4071860169069e+00   +8.3225064182856e-02   
+1.0396255073649e+01   -6.6913996059988e-01   -7.3395023967418e+00   -8.4060647244114e+00   +8.3127279151416e-02   
+1.0397928111157e+01   -6.7223707706021e-01   -7.3378243367514e+00   -8.4049382466327e+00   +8.3029442842893e-02   
+1.0399601148664e+01   -6.7533377885094e-01   -7.3361417504221e+00   -8.4038065842659e+00   +8.2931555317639e-02   
+1.0401274186172e+01   -6.7843006406186e-01   -7.3344546387921e+00   -8.4026697380089e+00   +8.2833616636034e-02   
+1.0402947223680e+01   -6.8152593078303e-01   -7.3327630029019e+00   -8.4015277085630e+00   +8.2735626858494e-02   
+1.0404620261188e+01   -6.8462137710477e-01   -7.3310668437951e+00   -8.4003804966328e+00   +8.2637586045461e-02   
+1.0406293298696e+01   -6.8771640111764e-01   -7.3293661625180e+00   -8.3992281029258e+00   +8.2539494257413e-02   
+1.0407966336203e+01   -6.9081100091248e-01   -7.3276609601195e+00   -8.3980705281528e+00   +8.2441351554859e-02   
+1.0409639373711e+01   -6.9390517458040e-01   -7.3259512376516e+00   -8.3969077730281e+00   +8.2343157998336e-02   
+1.0411312411219e+01   -6.9699892021273e-01   -7.3242369961689e+00   -8.3957398382687e+00   +8.2244913648416e-02   
+1.0412985448727e+01   -7.0009223590111e-01   -7.3225182367288e+00   -8.3945667245952e+00   +8.2146618565702e-02   
+1.0414658486235e+01   -7.0318511973742e-01   -7.3207949603915e+00   -8.3933884327311e+00   +8.2048272810826e-02   
+1.0416331523743e+01   -7.0627756981382e-01   -7.3190671682201e+00   -8.3922049634033e+00   +8.1949876444452e-02   
+1.0418004561250e+01   -7.0936958422273e-01   -7.3173348612803e+00   -8.3910163173419e+00   +8.1851429527278e-02   
+1.0419677598758e+01   -7.1246116105684e-01   -7.3155980406408e+00   -8.3898224952800e+00   +8.1752932120029e-02   
+1.0421350636266e+01   -7.1555229840911e-01   -7.3138567073728e+00   -8.3886234979541e+00   +8.1654384283464e-02   
+1.0423023673774e+01   -7.1864299437277e-01   -7.3121108625505e+00   -8.3874193261037e+00   +8.1555786078373e-02   
+1.0424696711282e+01   -7.2173324704133e-01   -7.3103605072509e+00   -8.3862099804717e+00   +8.1457137565575e-02   
+1.0426369748790e+01   -7.2482305450855e-01   -7.3086056425536e+00   -8.3849954618040e+00   +8.1358438805921e-02   
+1.0428042786297e+01   -7.2791241486850e-01   -7.3068462695411e+00   -8.3837757708498e+00   +8.1259689860295e-02   
+1.0429715823805e+01   -7.3100132621550e-01   -7.3050823892987e+00   -8.3825509083615e+00   +8.1160890789610e-02   
+1.0431388861313e+01   -7.3408978664415e-01   -7.3033140029145e+00   -8.3813208750946e+00   +8.1062041654809e-02   
+1.0433061898821e+01   -7.3717779424934e-01   -7.3015411114792e+00   -8.3800856718079e+00   +8.0963142516868e-02   
+1.0434734936329e+01   -7.4026534712622e-01   -7.2997637160866e+00   -8.3788452992633e+00   +8.0864193436793e-02   
+1.0436407973837e+01   -7.4335244337025e-01   -7.2979818178329e+00   -8.3775997582259e+00   +8.0765194475621e-02   
+1.0438081011344e+01   -7.4643908107714e-01   -7.2961954178174e+00   -8.3763490494641e+00   +8.0666145694419e-02   
+1.0439754048852e+01   -7.4952525834290e-01   -7.2944045171419e+00   -8.3750931737494e+00   +8.0567047154285e-02   
+1.0441427086360e+01   -7.5261097326383e-01   -7.2926091169113e+00   -8.3738321318563e+00   +8.0467898916348e-02   
+1.0443100123868e+01   -7.5569622393649e-01   -7.2908092182329e+00   -8.3725659245629e+00   +8.0368701041769e-02   
+1.0444773161376e+01   -7.5878100845775e-01   -7.2890048222171e+00   -8.3712945526502e+00   +8.0269453591736e-02   
+1.0446446198884e+01   -7.6186532492476e-01   -7.2871959299769e+00   -8.3700180169024e+00   +8.0170156627472e-02   
+1.0448119236391e+01   -7.6494917143496e-01   -7.2853825426281e+00   -8.3687363181069e+00   +8.0070810210227e-02   
+1.0449792273899e+01   -7.6803254608608e-01   -7.2835646612893e+00   -8.3674494570544e+00   +7.9971414401283e-02   
+1.0451465311407e+01   -7.7111544697614e-01   -7.2817422870819e+00   -8.3661574345387e+00   +7.9871969261953e-02   
+1.0453138348915e+01   -7.7419787220345e-01   -7.2799154211300e+00   -8.3648602513567e+00   +7.9772474853579e-02   
+1.0454811386423e+01   -7.7727981986660e-01   -7.2780840645604e+00   -8.3635579083086e+00   +7.9672931237535e-02   
+1.0456484423931e+01   -7.8036128806452e-01   -7.2762482185030e+00   -8.3622504061978e+00   +7.9573338475224e-02   
+1.0458157461438e+01   -7.8344227489638e-01   -7.2744078840901e+00   -8.3609377458308e+00   +7.9473696628079e-02   
+1.0459830498946e+01   -7.8652277846168e-01   -7.2725630624569e+00   -8.3596199280174e+00   +7.9374005757565e-02   
+1.0461503536454e+01   -7.8960279686022e-01   -7.2707137547414e+00   -8.3582969535703e+00   +7.9274265925177e-02   
+1.0463176573962e+01   -7.9268232819208e-01   -7.2688599620843e+00   -8.3569688233057e+00   +7.9174477192438e-02   
+1.0464849611470e+01   -7.9576137055765e-01   -7.2670016856292e+00   -8.3556355380429e+00   +7.9074639620904e-02   
+1.0466522648978e+01   -7.9883992205763e-01   -7.2651389265224e+00   -8.3542970986042e+00   +7.8974753272159e-02   
+1.0468195686485e+01   -8.0191798079301e-01   -7.2632716859128e+00   -8.3529535058154e+00   +7.8874818207818e-02   
+1.0469868723993e+01   -8.0499554486508e-01   -7.2613999649524e+00   -8.3516047605052e+00   +7.8774834489527e-02   
+1.0471541761501e+01   -8.0807261237546e-01   -7.2595237647956e+00   -8.3502508635055e+00   +7.8674802178960e-02   
+1.0473214799009e+01   -8.1114918142605e-01   -7.2576430865998e+00   -8.3488918156515e+00   +7.8574721337821e-02   
+1.0474887836517e+01   -8.1422525011907e-01   -7.2557579315251e+00   -8.3475276177816e+00   +7.8474592027847e-02   
+1.0476560874024e+01   -8.1730081655705e-01   -7.2538683007343e+00   -8.3461582707373e+00   +7.8374414310802e-02   
+1.0478233911532e+01   -8.2037587884282e-01   -7.2519741953931e+00   -8.3447837753632e+00   +7.8274188248480e-02   
+1.0479906949040e+01   -8.2345043507953e-01   -7.2500756166699e+00   -8.3434041325072e+00   +7.8173913902706e-02   
+1.0481579986548e+01   -8.2652448337064e-01   -7.2481725657358e+00   -8.3420193430203e+00   +7.8073591335334e-02   
+1.0483253024056e+01   -8.2959802181991e-01   -7.2462650437646e+00   -8.3406294077568e+00   +7.7973220608249e-02   
+1.0484926061564e+01   -8.3267104853145e-01   -7.2443530519331e+00   -8.3392343275740e+00   +7.7872801783363e-02   
+1.0486599099071e+01   -8.3574356160965e-01   -7.2424365914207e+00   -8.3378341033324e+00   +7.7772334922620e-02   
+1.0488272136579e+01   -8.3881555915923e-01   -7.2405156634095e+00   -8.3364287358959e+00   +7.7671820087994e-02   
+1.0489945174087e+01   -8.4188703928523e-01   -7.2385902690844e+00   -8.3350182261313e+00   +7.7571257341487e-02   
+1.0491618211595e+01   -8.4495800009300e-01   -7.2366604096332e+00   -8.3336025749086e+00   +7.7470646745131e-02   
+1.0493291249103e+01   -8.4802843968822e-01   -7.2347260862462e+00   -8.3321817831012e+00   +7.7369988360987e-02   
+1.0494964286611e+01   -8.5109835617690e-01   -7.2327873001167e+00   -8.3307558515854e+00   +7.7269282251148e-02   
+1.0496637324118e+01   -8.5416774766534e-01   -7.2308440524406e+00   -8.3293247812408e+00   +7.7168528477732e-02   
+1.0498310361626e+01   -8.5723661226021e-01   -7.2288963444165e+00   -8.3278885729503e+00   +7.7067727102891e-02   
